Observer;Tone complexity;Session;Practice or main experiment;Chord consonance;Chord shape index;Starting pitch;Probe correctness;Probe consonance;Probe index;Response yes/no;Response accuracy;Response time
FE;0;1;1;0;9;2;1;NaN;5;1;1;0.47094
FE;0;1;1;1;3;3;1;NaN;3;0;0;0.57792
FE;0;1;1;1;3;3;1;NaN;1;1;1;0.58303
FE;0;1;1;1;3;2;0;0;2;0;1;0.61417
FE;0;1;1;0;7;2;0;NaN;4;0;1;0.59111
FE;0;1;1;1;3;5;1;NaN;2;1;1;0.56653
FE;0;1;1;1;5;2;0;1;2;1;0;0.62409
FE;0;1;1;1;5;4;0;0;3;0;1;0.63602
FE;0;1;1;0;8;4;1;NaN;4;0;0;0.60648
FE;0;1;1;0;6;3;0;NaN;5;0;1;0.4875
FE;0;1;1;0;9;3;0;NaN;2;0;1;0.75692
FE;0;1;1;1;4;5;1;NaN;5;1;1;0.47725
FE;0;1;1;1;5;4;0;1;2;0;1;0.52629
FE;0;1;1;0;6;4;0;NaN;5;0;1;0.68027
FE;0;1;1;1;5;5;0;1;2;0;1;552
FE;0;1;1;1;4;1;1;NaN;3;1;1;0.62601
FE;0;1;1;0;6;3;1;NaN;5;1;1;0.47429
FE;0;1;1;0;8;3;1;NaN;3;1;1;0.51133
FE;0;1;1;1;3;2;1;NaN;3;1;1;0.61885
FE;0;1;1;1;4;3;1;NaN;3;1;1;0.60803
FE;0;1;1;0;10;1;1;NaN;3;1;1;0.61593
FE;0;1;1;1;2;4;1;NaN;3;1;1;0.59817
FE;0;1;1;1;4;3;0;1;2;1;0;0.63495
FE;0;1;1;0;10;2;1;NaN;5;1;1;0.55513
FE;0;1;1;1;3;1;1;NaN;5;1;1;0.52063
FE;0;1;1;1;5;3;0;1;1;0;1;0.61633
FE;0;1;1;0;8;1;1;NaN;4;0;0;0.67004
FE;0;1;1;0;7;2;1;NaN;2;1;1;0.78096
FE;0;1;1;0;6;1;1;NaN;1;0;0;0.70528
FE;0;1;1;0;7;4;0;NaN;2;0;1;0.50986
FE;0;1;1;1;4;4;0;0;2;0;1;0.53722
FE;0;1;1;0;10;5;1;NaN;1;1;1;0.55156
FE;0;1;1;1;2;2;1;NaN;1;1;1;0.52859
FE;0;1;1;0;10;2;1;NaN;2;1;1;0.60924
FE;0;1;1;1;5;4;1;NaN;3;1;1;0.60098
FE;0;1;1;1;5;4;0;1;1;1;0;0.71543
FE;0;1;1;1;2;5;1;NaN;5;1;1;0.4881
FE;0;1;1;1;3;4;0;0;2;0;1;0.52097
FE;0;1;1;0;8;1;1;NaN;1;1;1;684
FE;0;1;1;0;7;2;1;NaN;4;1;1;0.57355
FE;0;1;1;0;9;5;1;NaN;4;0;0;0.62134
FE;0;1;1;0;7;2;0;NaN;3;0;1;0.57577
FE;0;1;1;0;6;4;0;NaN;5;1;0;0.66598
FE;0;1;1;1;4;1;1;NaN;3;1;1;0.60659
FE;0;1;1;0;10;4;0;NaN;2;0;1;0.5977
FE;0;1;1;0;6;2;1;NaN;2;1;1;0.64683
FE;0;1;1;1;4;2;0;0;1;1;0;0.59223
FE;0;1;1;0;8;3;1;NaN;5;1;1;0.62807
FE;0;1;1;1;2;2;1;NaN;4;0;0;0.74056
FE;0;1;1;0;6;5;1;NaN;2;1;1;0.58736
FE;0;1;1;0;7;5;0;NaN;5;0;1;0.57414
FE;0;1;1;1;3;4;1;NaN;2;1;1;0.50005
FE;0;1;1;1;1;1;0;1;2;1;0;0.56328
FE;0;1;1;0;7;1;0;NaN;4;1;0;0.72988
FE;0;1;1;0;10;2;1;NaN;2;1;1;0.60038
FE;0;1;1;1;3;2;1;NaN;5;1;1;0.47039
FE;0;1;1;1;4;1;0;1;3;1;0;0.66607
FE;0;1;1;1;4;5;0;0;2;0;1;0.58956
FE;0;1;1;0;10;2;1;NaN;2;1;1;0.53388
FE;0;1;1;0;6;2;1;NaN;2;0;0;0.56133
FE;0;1;1;1;3;4;0;1;2;1;0;0.47228
FE;0;1;1;0;8;2;0;NaN;1;1;0;0.5314
FE;0;1;1;1;3;3;0;0;1;0;1;0.52735
FE;0;1;1;0;7;4;0;NaN;2;0;1;0.73632
FE;0;1;1;1;3;3;0;1;3;0;1;0.69974
FE;0;1;1;0;9;3;0;NaN;2;0;1;0.4891
FE;0;1;1;1;4;2;1;NaN;2;1;1;0.53548
FE;0;1;1;0;8;5;1;NaN;4;1;1;0.4919
FE;0;1;1;0;6;2;0;NaN;3;0;1;0.62756
FE;0;1;1;0;10;2;1;NaN;2;1;1;0.57161
FE;0;1;1;0;9;2;0;NaN;5;1;0;0.54937
FE;0;1;1;1;4;3;1;NaN;5;1;1;0.49529
FE;0;1;1;0;8;2;0;NaN;3;0;1;0.52148
FE;0;1;1;0;7;5;1;NaN;1;1;1;0.62147
FE;0;1;1;1;2;2;0;1;3;0;1;0.60036
FE;0;1;1;1;1;5;1;NaN;2;0;0;0.5514
FE;0;1;1;1;3;5;0;1;3;0;1;0.68411
FE;0;1;1;0;9;2;1;NaN;3;1;1;0.56807
FE;0;1;1;0;10;5;1;NaN;1;1;1;0.90796
FE;0;1;1;0;10;3;1;NaN;3;1;1;0.62545
FE;0;1;1;1;4;4;0;0;1;0;1;0.59116
FE;0;1;1;1;1;4;1;NaN;3;1;1;0.61243
FE;0;1;1;0;9;2;1;NaN;4;1;1;0.6729
FE;0;1;1;0;8;1;0;NaN;2;1;0;0.68784
FE;0;1;1;0;6;3;0;NaN;2;1;0;0.59602
FE;0;1;1;0;7;3;0;NaN;2;0;1;0.56491
FE;0;1;1;1;3;2;0;1;1;1;0;0.7192
FE;0;1;1;1;1;3;0;1;3;1;0;0.52976
FE;0;1;1;1;3;4;1;NaN;4;1;1;0.58533
FE;0;1;1;1;2;1;1;NaN;1;1;1;0.59917
FE;0;1;1;1;5;1;1;NaN;5;1;1;0.6069
FE;0;1;1;0;9;3;1;NaN;3;1;1;0.52519
FE;0;1;1;0;7;5;1;NaN;3;0;0;0.59729
FE;0;1;1;0;9;3;0;NaN;2;1;0;0.56381
FE;0;1;1;0;7;5;1;NaN;3;1;1;0.5508
FE;0;1;1;0;6;2;1;NaN;2;1;1;0.56923
FE;0;1;1;1;2;1;0;1;1;1;0;0.59343
FE;0;1;1;1;5;2;0;1;3;1;0;0.6339
FE;0;1;1;0;8;2;1;NaN;2;0;0;0.5751
FE;0;1;1;0;7;5;1;NaN;5;1;1;0.55718
FE;0;1;1;1;4;5;0;1;2;1;0;0.66488
FE;0;1;1;1;5;3;0;1;3;0;1;0.59485
FE;0;1;1;0;8;5;0;NaN;6;0;1;0.51354
FE;0;1;1;0;9;1;0;NaN;5;0;1;0.73636
FE;0;1;1;1;2;5;1;NaN;1;1;1;0.64567
FE;0;1;1;0;7;2;1;NaN;3;1;1;0.76312
FE;0;1;1;1;5;3;0;1;2;1;0;0.66246
FE;0;1;1;0;10;1;0;NaN;5;0;1;0.67344
FE;0;1;1;0;8;5;0;NaN;1;0;1;0.63248
FE;0;1;1;1;2;4;0;0;2;1;0;0.88329
FE;0;1;1;1;5;5;0;1;2;1;0;0.58466
FE;0;1;1;0;6;5;1;NaN;5;1;1;0.55991
FE;0;1;1;0;7;5;0;NaN;2;0;1;0.66262
FE;0;1;1;1;3;3;0;0;2;0;1;0.62881
FE;0;1;1;1;4;5;1;NaN;4;1;1;0.66379
FE;0;1;1;1;2;5;0;0;3;0;1;0.54316
FE;0;1;1;1;4;3;1;NaN;1;1;1;0.58689
FE;0;1;1;1;5;5;1;NaN;3;1;1;0.69374
FE;0;1;1;0;10;3;0;NaN;3;0;1;0.71201
FE;0;1;1;1;1;2;1;NaN;2;1;1;0.74821
FE;0;1;1;0;8;4;1;NaN;4;1;1;0.5852
FE;0;1;1;0;10;2;0;NaN;3;1;0;0.64102
FE;0;1;1;1;4;2;1;NaN;5;1;1;0.57321
FE;0;1;1;0;9;2;1;NaN;2;1;1;0.79109
FE;0;1;1;1;3;4;1;NaN;5;0;0;0.55685
FE;0;1;1;1;3;5;1;NaN;5;1;1;0.4872
FE;0;1;1;1;4;3;0;1;2;0;1;0.50494
FE;0;1;1;1;3;2;1;NaN;2;0;0;0.77594
FE;0;1;1;0;6;3;1;NaN;1;1;1;0.58853
FE;0;1;1;1;2;4;0;1;3;0;1;0.52893
FE;0;1;1;0;8;2;1;NaN;4;0;0;0.57404
FE;0;1;1;0;7;4;0;NaN;1;1;0;0.5275
FE;0;1;1;0;9;1;1;NaN;5;1;1;0.43934
FE;0;1;1;1;2;5;1;NaN;2;1;1;0.90886
FE;0;1;1;0;8;2;1;NaN;2;0;0;0.50761
FE;0;1;1;1;1;2;0;1;3;1;0;0.57072
FE;0;1;1;1;2;4;0;0;3;0;1;0.60557
FE;0;1;1;1;3;4;0;1;3;0;1;0.52191
FE;0;1;1;1;4;5;1;NaN;3;1;1;0.56191
FE;0;1;1;1;3;5;0;1;1;1;0;0.62204
FE;0;1;1;0;8;3;0;NaN;6;0;1;0.55749
FE;0;1;1;1;1;2;1;NaN;1;1;1;0.62207
FE;0;1;1;1;4;1;1;NaN;1;1;1;0.55505
FE;0;1;1;0;9;5;1;NaN;5;1;1;0.4969
FE;0;1;1;0;9;2;0;NaN;5;0;1;0.56222
FE;0;1;1;1;3;3;0;0;3;0;1;0.54995
FE;0;1;1;0;9;2;0;NaN;1;0;1;0.61962
FE;0;1;1;0;8;5;0;NaN;2;1;0;0.53321
FE;0;1;1;1;3;4;1;NaN;4;1;1;0.50108
FE;0;1;1;0;9;4;0;NaN;6;0;1;0.52994
FE;0;1;1;1;4;3;0;1;1;1;0;543
FE;0;1;1;0;7;1;1;NaN;4;1;1;0.52052
FE;0;1;1;0;7;4;1;NaN;4;1;1;0.43867
FE;0;1;1;1;3;5;0;1;3;0;1;0.5399
FE;0;1;1;1;4;5;1;NaN;2;1;1;0.53412
FE;0;1;1;1;4;1;0;0;1;1;0;0.91537
FE;0;1;1;1;2;5;1;NaN;4;1;1;0.62642
FE;0;1;1;0;10;5;1;NaN;4;1;1;0.61325
FE;0;1;1;0;7;3;0;NaN;6;0;1;0.84201
FE;0;1;1;1;2;4;0;0;1;0;1;0.53249
FE;0;1;1;1;4;5;0;0;2;0;1;0.5314
FE;0;1;1;1;2;4;1;NaN;4;0;0;0.6894
FE;0;1;1;1;1;1;0;1;1;0;1;0.63713
FE;0;1;1;0;10;4;0;NaN;2;0;1;0.62163
FE;0;1;1;0;9;3;1;NaN;2;0;0;0.56344
FE;0;1;1;1;3;1;0;0;2;0;1;0.56538
FE;0;1;1;1;5;4;0;0;2;1;0;0.53077
FE;0;1;1;1;4;5;0;1;3;1;0;0.59018
FE;0;1;1;0;7;2;0;NaN;5;0;1;0.57814
FE;0;1;1;0;10;1;0;NaN;4;1;0;0.60362
FE;0;1;1;1;3;2;1;NaN;4;1;1;0.65413
FE;0;1;1;0;7;5;1;NaN;1;1;1;0.55307
FE;0;1;1;1;2;1;0;1;2;1;0;0.66271
FE;0;1;1;1;3;4;0;0;2;0;1;0.48101
FE;0;1;1;0;7;4;1;NaN;5;1;1;0.45704
FE;0;1;1;1;1;2;0;1;2;1;0;0.55583
FE;0;1;1;1;5;5;1;NaN;3;0;0;0.54363
FE;0;1;1;1;4;4;1;NaN;1;1;1;0.4981
FE;0;1;1;1;1;4;1;NaN;4;1;1;0.63238
FE;0;1;1;1;1;3;1;NaN;3;1;1;0.51835
FE;0;1;1;1;5;5;1;NaN;1;1;1;0.49714
FE;0;1;1;0;10;1;0;NaN;2;0;1;0.47584
FE;0;1;1;0;6;3;0;NaN;3;0;1;0.49165
FE;0;1;1;1;4;2;1;NaN;2;1;1;0.48465
FE;0;1;1;1;2;4;1;NaN;2;1;1;0.51663
FE;0;1;1;0;7;5;0;NaN;1;0;1;0.54473
FE;0;1;1;0;6;4;1;NaN;3;1;1;0.49644
FE;0;1;1;0;10;3;1;NaN;4;1;1;0.59676
FE;0;1;1;0;7;1;1;NaN;2;1;1;0.55503
FE;0;1;1;0;6;5;1;NaN;3;1;1;0.57628
FE;0;1;1;1;5;4;1;NaN;4;1;1;0.56315
FE;0;1;1;0;7;3;0;NaN;6;0;1;0.88138
FE;0;1;1;1;3;5;0;1;1;1;0;0.64829
FE;0;1;1;1;2;5;1;NaN;5;1;1;0.53935
FE;0;1;1;0;7;2;0;NaN;4;0;1;0.53925
FE;0;1;1;1;4;5;0;0;1;0;1;0.69223
FE;0;1;1;1;1;5;1;NaN;4;0;0;0.62754
FE;0;1;1;1;3;1;1;NaN;1;1;1;0.54542
FE;0;1;1;1;4;3;1;NaN;3;1;1;0.61157
FE;0;1;1;0;10;4;1;NaN;4;1;1;0.5044
FE;0;1;1;0;6;2;0;NaN;1;1;0;0.60776
FE;0;1;1;1;1;5;0;0;3;0;1;0.55653
FE;0;1;1;1;5;2;0;0;1;0;1;0.58189
FE;0;1;1;1;5;5;0;1;2;1;0;0.65557
FE;0;1;1;1;5;5;1;NaN;5;1;1;0.53713
FE;0;1;1;0;7;4;1;NaN;3;0;0;0.56451
FE;0;1;1;0;6;5;0;NaN;3;0;1;0.48741
FE;0;1;1;1;1;3;1;NaN;5;1;1;0.54735
FE;0;1;1;1;5;1;1;NaN;1;1;1;0.59073
FE;0;1;1;1;4;4;0;1;2;1;0;0.67191
FE;0;1;1;0;6;2;0;NaN;5;0;1;0.65129
FE;0;1;1;0;10;1;1;NaN;5;1;1;0.46909
FE;0;1;1;1;3;2;0;1;1;1;0;0.62514
FE;0;1;1;0;7;1;1;NaN;3;1;1;0.52375
FE;0;1;1;0;6;5;0;NaN;1;0;1;0.56198
FE;0;1;1;0;7;4;0;NaN;4;1;0;0.55923
FE;0;1;1;1;2;4;1;NaN;1;1;1;0.54573
FE;0;1;1;0;10;1;1;NaN;5;1;1;0.50838
FE;0;1;1;1;1;4;1;NaN;4;1;1;0.55347
FE;0;1;1;0;8;2;0;NaN;5;0;1;0.45571
FE;0;1;1;0;9;3;0;NaN;5;0;1;0.56173
FE;0;1;1;1;3;3;0;1;1;0;1;0.49992
FE;0;1;1;1;3;4;0;1;2;0;1;0.6428
FE;0;1;1;1;3;4;0;1;2;1;0;0.57255
FE;0;1;1;0;8;4;1;NaN;1;1;1;0.58721
FE;0;1;1;1;5;2;1;NaN;1;1;1;0.52396
FE;0;1;1;0;7;5;1;NaN;2;1;1;0.6098
FE;0;1;1;0;8;5;0;NaN;3;0;1;0.53138
FE;0;1;1;0;7;3;0;NaN;4;0;1;0.50303
FE;0;1;1;0;9;3;0;NaN;1;0;1;0.50153
FE;0;1;1;0;10;4;0;NaN;2;0;1;0.51106
FE;0;1;1;0;10;5;1;NaN;2;0;0;0.53183
FE;0;1;1;1;4;3;1;NaN;4;0;0;0.6263
FE;0;1;1;0;9;1;1;NaN;3;1;1;0.53529
FE;0;1;1;1;5;4;0;0;2;0;1;0.60074
FE;0;1;1;1;3;5;1;NaN;3;1;1;0.50265
FE;0;1;1;1;3;3;1;NaN;1;1;1;0.58559
FE;0;1;1;1;3;1;0;1;2;1;0;0.5933
FE;0;1;1;0;6;4;1;NaN;1;1;1;0.58735
FE;0;1;1;1;2;2;0;1;2;0;1;0.58464
FE;0;1;1;1;2;4;1;NaN;4;0;0;0.66495
FE;0;1;1;1;2;5;0;1;2;0;1;0.54784
FE;0;1;1;0;9;1;0;NaN;3;0;1;0.62377
FE;0;1;1;1;2;2;1;NaN;2;1;1;0.59193
FE;0;1;1;0;8;1;1;NaN;2;0;0;0.6266
FE;0;1;1;1;5;5;1;NaN;5;1;1;0.51051
FE;0;1;1;0;9;4;1;NaN;3;1;1;0.54118
FE;0;1;1;1;3;1;1;NaN;1;1;1;0.5516
FE;0;1;1;1;3;1;0;0;3;0;1;0.50762
FE;0;1;1;0;8;1;1;NaN;2;1;1;0.53258
FE;0;1;1;0;6;1;1;NaN;2;1;1;0.68588
FE;0;1;1;1;3;5;0;0;2;0;1;0.58899
FE;0;1;1;1;5;3;0;0;2;0;1;0.62336
FE;0;1;1;0;8;4;0;NaN;1;1;0;0.52255
FE;0;1;1;1;5;1;0;0;1;1;0;0.54888
FE;0;1;1;0;6;5;0;NaN;6;0;1;0.55144
FE;0;1;1;0;9;5;0;NaN;2;1;0;0.55171
FE;0;1;1;0;7;4;1;NaN;2;1;1;0.56248
FE;0;1;1;0;10;4;1;NaN;5;1;1;0.44186
FE;0;1;1;0;10;5;0;NaN;2;0;1;0.55816
FE;0;1;1;1;1;1;1;NaN;3;1;1;0.48552
FE;0;1;1;1;4;1;0;0;1;0;1;763
FE;0;1;1;0;6;3;0;NaN;4;1;0;0.52382
FE;0;1;1;0;9;3;1;NaN;2;0;0;0.54893
FE;0;1;1;1;4;2;1;NaN;4;1;1;0.50804
FE;0;1;1;1;4;5;0;0;3;0;1;0.57166
FE;0;1;1;1;2;2;0;1;3;0;1;0.67512
FE;0;1;1;1;5;3;1;NaN;5;1;1;0.49181
FE;0;1;1;1;1;5;1;NaN;1;1;1;0.60952
FE;0;1;1;0;8;2;1;NaN;3;0;0;0.57424
FE;0;1;1;0;8;2;1;NaN;5;1;1;0.52243
FE;0;1;1;1;3;5;0;0;1;0;1;0.47434
FE;0;1;1;0;8;4;0;NaN;2;0;1;0.52576
FE;0;1;1;0;7;1;0;NaN;1;0;1;0.50637
FE;0;1;1;0;10;4;1;NaN;5;1;1;0.46553
FE;0;1;1;1;4;3;0;1;1;1;0;0.51699
FE;0;1;1;1;1;3;0;0;1;0;1;0.55159
FE;0;1;1;0;9;5;0;NaN;5;0;1;0.57349
FE;0;1;1;1;1;5;0;0;2;0;1;0.53108
FE;0;1;1;0;6;5;1;NaN;1;1;1;0.58998
FE;0;1;1;0;8;2;0;NaN;6;0;1;0.61351
FE;0;1;1;1;1;1;1;NaN;2;1;1;0.65663
FE;0;1;1;1;3;1;0;1;1;1;0;0.57525
FE;0;1;1;0;6;1;0;NaN;4;0;1;0.58063
FE;0;1;1;1;1;4;1;NaN;2;1;1;0.67343
FE;0;1;1;1;3;5;1;NaN;5;1;1;0.48454
FE;0;1;1;0;7;2;0;NaN;3;0;1;0.47269
FE;0;1;1;0;7;3;0;NaN;2;0;1;0.62835
FE;0;1;1;0;9;2;1;NaN;2;1;1;0.6058
FE;0;1;1;0;8;1;0;NaN;2;0;1;0.50663
FE;0;1;1;1;4;1;0;1;3;0;1;0.59779
FE;0;1;1;1;5;3;0;1;2;1;0;0.64295
FE;0;1;1;0;6;5;0;NaN;6;1;0;0.5093
FE;0;1;1;0;10;1;0;NaN;4;0;1;0.54555
FE;0;1;1;0;6;1;1;NaN;2;1;1;0.59946
FE;0;1;1;0;8;4;0;NaN;1;1;0;0.48494
FE;0;1;1;1;2;3;0;0;3;0;1;0.58586
FE;0;1;1;1;3;2;1;NaN;1;1;1;0.49751
FE;0;1;1;0;10;2;1;NaN;2;1;1;0.52181
FE;0;1;1;0;7;3;1;NaN;5;1;1;0.48003
FE;0;1;1;1;4;3;1;NaN;4;0;0;0.55616
FE;0;1;1;0;6;2;0;NaN;6;0;1;0.53492
FE;0;1;1;0;10;5;1;NaN;4;1;1;0.48549
FE;0;1;1;1;5;4;0;0;3;0;1;0.67041
FE;0;1;1;0;10;4;1;NaN;4;1;1;0.55315
FE;0;1;1;0;9;5;0;NaN;1;1;0;0.54894
FE;0;1;1;0;6;3;1;NaN;1;1;1;0.61506
FE;0;1;1;1;4;4;0;0;2;1;0;0.81256
FE;0;1;1;0;6;1;0;NaN;1;1;0;0.57297
FE;0;1;1;1;5;5;1;NaN;5;1;1;0.51108
FE;0;1;1;1;2;2;0;0;1;1;0;0.58847
FE;0;1;1;0;6;3;0;NaN;5;1;0;0.65235
FE;0;1;1;0;6;1;0;NaN;2;1;0;0.58648
FE;0;1;1;0;9;1;0;NaN;6;0;1;0.53699
FE;0;1;1;0;10;2;1;NaN;3;1;1;0.58843
FE;0;1;1;1;5;5;1;NaN;1;1;1;0.5648
FE;0;1;1;1;5;1;1;NaN;5;1;1;0.5596
FE;0;1;1;0;9;4;1;NaN;4;1;1;0.71701
FE;0;1;1;1;3;5;1;NaN;2;1;1;0.69981
FE;0;1;1;1;5;5;1;NaN;2;1;1;0.64245
FE;0;1;1;1;3;1;1;NaN;1;1;1;0.62899
FE;0;1;1;0;8;3;1;NaN;4;1;1;0.62129
FE;0;1;1;0;8;4;1;NaN;4;1;1;0.65301
FE;0;1;1;0;10;3;1;NaN;2;1;1;0.54719
FE;0;1;1;0;7;1;0;NaN;5;0;1;0.6058
FE;0;1;1;0;8;2;0;NaN;4;1;0;0.61915
FE;0;1;1;1;5;2;1;NaN;5;1;1;0.51429
FE;0;1;1;0;9;5;1;NaN;1;0;0;0.5181
FE;0;1;1;1;2;2;0;1;2;0;1;0.73816
FE;0;1;1;1;3;4;1;NaN;1;1;1;0.52567
FE;0;1;1;0;6;1;0;NaN;5;0;1;0.53425
FE;0;1;1;1;1;5;0;1;3;0;1;0.56305
FE;0;1;1;1;4;3;0;1;3;0;1;0.6086
FE;0;1;1;1;4;1;1;NaN;5;1;1;0.44092
FE;0;1;1;0;9;1;0;NaN;1;1;0;0.5465
FE;0;1;1;1;3;5;1;NaN;5;1;1;0.5805
FE;0;1;1;1;2;5;0;1;1;0;1;0.58868
FE;0;1;1;0;7;3;0;NaN;1;1;0;0.6858
FE;0;1;1;0;8;3;0;NaN;5;0;1;0.62654
FE;0;1;1;0;9;2;1;NaN;5;1;1;0.47878
FE;0;1;1;0;10;1;1;NaN;1;1;1;0.53224
FE;0;1;1;0;7;1;0;NaN;2;1;0;0.53859
FE;0;1;1;1;5;4;0;1;3;1;0;0.50473
FE;0;1;1;0;10;5;1;NaN;5;1;1;0.53502
FE;0;1;1;1;5;4;0;1;2;0;1;0.56777
FE;0;1;1;1;4;5;0;1;1;1;0;0.59508
FE;0;1;1;1;1;5;0;0;1;0;1;0.58162
FE;0;1;1;0;10;1;0;NaN;3;0;1;0.56361
FE;0;1;1;1;1;1;1;NaN;4;1;1;0.85122
FE;0;1;1;1;1;1;1;NaN;2;1;1;0.68273
FE;0;1;1;1;5;4;0;1;2;0;1;0.56261
FE;0;1;1;0;9;1;0;NaN;3;1;0;0.70573
FE;0;1;1;1;1;3;0;1;1;0;1;0.5297
FE;0;1;1;0;8;3;0;NaN;6;0;1;0.59717
FE;0;1;1;1;3;3;1;NaN;2;0;0;0.63667
FE;0;1;1;0;7;4;0;NaN;3;0;1;0.72475
FE;0;1;1;1;1;5;0;1;1;1;0;0.52436
FE;0;1;1;1;1;1;0;1;3;1;0;0.49298
FE;0;1;1;1;3;3;0;1;1;0;1;0.58099
FE;0;1;1;0;9;1;1;NaN;2;0;0;0.46154
FE;0;1;1;0;6;4;0;NaN;1;0;1;0.49378
FE;0;1;1;1;2;5;0;1;1;0;1;0.52245
FE;0;1;1;0;7;3;0;NaN;1;1;0;0.58431
FE;0;1;1;1;2;3;1;NaN;3;0;0;0.51919
FE;0;1;1;1;2;5;0;1;1;0;1;0.58096
FE;0;1;1;0;7;2;0;NaN;3;0;1;0.55669
FE;0;1;1;0;7;3;1;NaN;4;1;1;0.48759
FE;0;1;1;0;8;2;1;NaN;2;0;0;0.55599
FE;0;1;1;0;9;4;0;NaN;5;0;1;0.55175
FE;0;1;1;0;6;1;1;NaN;3;0;0;0.51824
FE;0;1;1;0;9;3;1;NaN;1;1;1;0.51351
FE;0;1;1;0;6;4;1;NaN;3;0;0;0.63169
FE;0;1;1;1;2;3;1;NaN;2;1;1;0.6443
FE;0;1;1;0;8;4;1;NaN;3;1;1;0.51974
FE;0;1;1;0;10;4;1;NaN;4;1;1;0.53787
FE;0;1;1;1;1;5;1;NaN;5;1;1;0.52793
FE;0;1;1;0;10;5;1;NaN;3;0;0;0.61771
FE;0;1;1;1;3;1;1;NaN;4;1;1;0.64162
FE;0;1;1;1;5;2;1;NaN;1;1;1;0.60752
FE;0;1;1;0;9;4;0;NaN;6;0;1;0.66212
FE;0;1;1;0;8;5;1;NaN;5;1;1;484
FE;0;1;1;1;1;1;0;0;2;0;1;0.4936
FE;0;1;1;1;1;4;0;1;3;0;1;0.63683
FE;0;1;1;0;8;5;1;NaN;4;0;0;0.68435
FE;0;1;1;0;6;4;1;NaN;4;0;0;0.65787
FE;0;1;1;0;8;4;0;NaN;2;0;1;0.70114
FE;0;1;1;0;8;3;0;NaN;1;1;0;0.58684
FE;0;1;1;1;5;2;1;NaN;2;1;1;0.57028
FE;0;1;1;0;10;1;1;NaN;1;1;1;0.74519
FE;0;1;1;1;5;2;1;NaN;2;1;1;0.56937
FE;0;1;1;1;4;5;1;NaN;5;1;1;0.49239
FE;0;1;1;0;10;1;0;NaN;3;0;1;0.5841
FE;0;1;1;1;3;4;0;0;3;0;1;0.64682
FE;0;1;1;1;3;5;1;NaN;1;0;0;0.58211
FE;0;1;1;0;8;4;0;NaN;3;0;1;0.61092
FE;0;1;1;0;7;5;1;NaN;2;1;1;0.55037
FE;0;1;1;1;4;1;0;1;3;1;0;0.66496
FE;0;1;1;0;7;2;0;NaN;6;0;1;0.8857
FE;0;1;1;1;2;1;1;NaN;1;1;1;0.50817
FE;0;1;1;1;3;3;1;NaN;5;1;1;0.52674
FE;0;1;1;0;10;4;1;NaN;1;1;1;0.56174
FE;0;1;1;0;6;3;0;NaN;1;1;0;0.53079
FE;0;1;1;1;5;1;0;0;1;0;1;0.67411
FE;0;1;1;1;1;4;1;NaN;2;1;1;0.58193
FE;0;1;1;1;1;5;1;NaN;4;1;1;0.55245
FE;0;1;1;0;9;2;1;NaN;1;1;1;0.6682
FE;0;1;1;0;10;3;0;NaN;1;1;0;0.61668
FE;0;1;1;1;2;4;0;0;3;0;1;0.75301
FE;0;1;1;1;3;2;0;0;3;0;1;0.49246
FE;0;1;1;1;4;5;1;NaN;1;1;1;0.57142
FE;0;1;1;1;1;5;0;0;2;0;1;0.5358
FE;0;1;1;1;1;3;0;0;1;0;1;0.49237
FE;0;1;1;0;9;4;1;NaN;4;0;0;0.5514
FE;0;1;1;1;5;3;0;1;1;1;0;0.53354
FE;0;1;1;0;10;2;1;NaN;3;1;1;0.55327
FE;0;1;1;0;8;3;1;NaN;3;1;1;0.62153
FE;0;1;1;1;3;4;0;1;3;0;1;0.49973
FE;0;1;1;0;7;4;0;NaN;5;0;1;0.62122
FE;0;1;1;0;10;1;1;NaN;2;1;1;0.53917
FE;0;1;1;1;5;3;0;0;3;0;1;0.47141
FE;0;1;1;0;10;2;1;NaN;3;1;1;0.57566
FE;0;1;1;1;2;2;0;0;2;0;1;0.49272
FE;0;1;1;0;10;1;1;NaN;4;0;0;0.55964
FE;0;1;1;0;9;3;0;NaN;5;0;1;0.5294
FE;0;1;1;1;3;4;1;NaN;5;1;1;0.47802
FE;0;1;1;1;5;2;0;1;1;0;1;0.62332
FE;0;1;1;1;2;2;0;1;2;1;0;0.68763
FE;0;1;1;0;10;4;1;NaN;1;1;1;0.62098
FE;0;1;1;1;4;2;1;NaN;4;1;1;0.55564
FE;0;1;1;0;10;4;0;NaN;6;0;1;0.65529
FE;0;1;1;0;8;1;0;NaN;4;0;1;577
FE;0;1;1;0;8;3;1;NaN;2;0;0;0.64402
FE;0;1;1;1;4;4;0;0;2;0;1;0.67502
FE;0;1;1;1;2;2;1;NaN;3;0;0;0.50991
FE;0;1;1;1;4;1;1;NaN;3;1;1;0.69809
FE;0;1;1;0;7;2;1;NaN;2;1;1;0.5785
FE;0;1;1;1;3;5;0;1;2;1;0;0.59387
FE;0;1;1;1;5;2;0;0;2;1;0;0.63689
FE;0;1;1;0;8;5;1;NaN;2;0;0;0.52958
FE;0;1;1;1;2;5;0;0;2;0;1;0.56072
FE;0;1;1;0;7;5;1;NaN;5;1;1;0.55373
FE;0;1;1;0;8;4;0;NaN;4;0;1;0.54345
